code,name,line,address,latitude,longitude,type,,insert,insert query,"현재 위도,경도,지도 값 비어있으면 안나오게 필터 걸어놓음"
1722,서정리,1,경기도 평택시 탄현로 51,37.056496,127.052819,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.056496, 127.052819,  ""서정리"",  ""경기도 평택시 탄현로 51"", 1722, ""1"");",
224,서초,2,서울특별시 서초구 서초대로 지하 233,37.491897,127.007917,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.491897, 127.007917,  ""서초"",  ""서울특별시 서초구 서초대로 지하 233"", 224, ""2"");",
1855,서현,B,경기도 성남시 분당구 성남대로 지하 601,37.385126,127.123592,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.385126, 127.123592,  ""서현"",  ""경기도 성남시 분당구 성남대로 지하 601"", 1855, ""B"");",
1018,석계,1,서울특별시 노원구 화랑로 341,37.614805,127.065851,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.614805, 127.065851,  ""석계"",  ""서울특별시 노원구 화랑로 341"", 1018, ""1"");",
2645,석계,6,서울특별시 노원구 화랑로 지하 347-1,37.614805,127.065851,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.614805, 127.065851,  ""석계"",  ""서울특별시 노원구 화랑로 지하 347-1"", 2645, ""6"");",
3213,석남,I2,인천시 서구 석남동 629,37.506193,126.676203,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.506193, 126.676203,  ""석남"",  ""인천시 서구 석남동 629"", 3213, ""I2"");",
3220,석바위시장,I2,인천광역시 남구 주안동 1597,37.457611,126.692575,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.457611, 126.692575,  ""석바위시장"",  ""인천광역시 남구 주안동 1597"", 3220, ""I2"");",
1704,석수,1,경기도 안양시 만안구 경수대로 1431,37.435047,126.902295,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.435047, 126.902295,  ""석수"",  ""경기도 안양시 만안구 경수대로 1431"", 1704, ""1"");",
3222,석천사거리,I2,인천광역시 남동구 구월동 73-3,37.456805,126.709986,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.456805, 126.709986,  ""석천사거리"",  ""인천광역시 남동구 구월동 73-3"", 3222, ""I2"");",
2816,석촌,8,서울특별시 송파구 송파대로 지하 439,37.505431,127.106979,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.505431, 127.106979,  ""석촌"",  ""서울특별시 송파구 송파대로 지하 439"", 2816, ""8"");",
220,선릉,2,서울특별시 강남구 테헤란로 지하 340,37.504503,127.049008,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.504503, 127.049008,  ""선릉"",  ""서울특별시 강남구 테헤란로 지하 340"", 220, ""2"");",
1023,선릉,B,서울특별시 강남구 테헤란로 지하 340,37.504503,127.049008,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.504503, 127.049008,  ""선릉"",  ""서울특별시 강남구 테헤란로 지하 340"", 1023, ""B"");",
1450,선바위,4,경기도 과천시 중앙로 지하 440,37.451673,127.002303,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.451673, 127.002303,  ""선바위"",  ""경기도 과천시 중앙로 지하 440"", 1450, ""4"");",
4112,선유도,9,서울특별시 영등포구 양평로 지하 124,37.53802,126.893525,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.53802, 126.893525,  ""선유도"",  ""서울특별시 영등포구 양평로 지하 124"", 4112, ""9"");",
1850,선정릉,B,서울특별시 강남구 선릉로 지하 580,37.51098,127.043593,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.51098, 127.043593,  ""선정릉"",  ""서울특별시 강남구 선릉로 지하 580"", 1850, ""B"");",
4127,선정릉,9,서울특별시 강남구 선릉로 지하 580,37.51098,127.043593,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.51098, 127.043593,  ""선정릉"",  ""서울특별시 강남구 선릉로 지하 580"", 4127, ""9"");",
3128,선학,I,인천광역시 연수구 경원대로 지하 480,37.426684,126.698863,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.426684, 126.698863,  ""선학"",  ""인천광역시 연수구 경원대로 지하 480"", 3128, ""I"");",
1711,성균관대,1,경기도 수원시 장안구 서부로 2149,37.300349,126.97075,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.300349, 126.97075,  ""성균관대"",  ""경기도 수원시 장안구 서부로 2149"", 1711, ""1"");",
4316,성복,S,,37.313335,127.0801,,,,,
211,성수,2,서울특별시 성동구 아차산로 100,37.544581,127.055961,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.544581, 127.055961,  ""성수"",  ""서울특별시 성동구 아차산로 100"", 211, ""2"");",
418,성신여대입구,4,서울특별시 성북구 동소문로 지하 102,37.592624,127.016403,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.592624, 127.016403,  ""성신여대입구"",  ""서울특별시 성북구 동소문로 지하 102"", 418, ""4"");",
4711,성신여대입구,UI,,37.592624,127.016403,,,,,
1725,성환,1,충청남도 천안시 서북구 성환읍 성환1로 237-5,36.916076,127.126964,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 36.916076, 127.126964,  ""성환"",  ""충청남도 천안시 서북구 성환읍 성환1로 237-5"", 1725, ""1"");",
1715,세류,1,경기도 수원시 권선구 정조로 393-1,37.245025,127.013222,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.245025, 127.013222,  ""세류"",  ""경기도 수원시 권선구 정조로 393-1"", 1715, ""1"");",
1717,세마,1,경기도 오산시 세마역로 88,37.187533,127.04318,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.187533, 127.04318,  ""세마"",  ""경기도 오산시 세마역로 88"", 1717, ""1"");",
1510,세종대왕릉,KK,,37.295309,127.570938,,,,,
3137,센트럴파크,I,인천광역시 연수구 인천타워대로 지하 240,37.393054,126.634729,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.393054, 126.634729,  ""센트럴파크"",  ""인천광역시 연수구 인천타워대로 지하 240"", 3137, ""I"");",
1880,소래포구,SU,인천광역시 남동구 소래역로 51,37.40095,126.733522,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.40095, 126.733522,  ""소래포구"",  ""인천광역시 남동구 소래역로 51"", 1880, ""SU"");",
1814,소사,1,경기도 부천시 소사구 소사로 272,37.482753,126.79544,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.482753, 126.79544,  ""소사"",  ""경기도 부천시 소사구 소사로 272"", 1814, ""1"");",
1916,소요산,1,경기도 동두천시 평화로 2925,37.9481,127.061034,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.9481, 127.061034,  ""소요산"",  ""경기도 동두천시 평화로 2925"", 1916, ""1"");",
4702,솔밭공원,UI,,,,,,,,
4708,솔샘,UI,,,,,,,,
1805,송내,1,경기도 부천시 소사구 송내대로 43,37.4876,126.753664,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.4876, 126.753664,  ""송내"",  ""경기도 부천시 소사구 송내대로 43"", 1805, ""1"");",
1886,송도,SU,인천광역시 연수구 비류대로 175,37.428514,126.657772,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.428514, 126.657772,  ""송도"",  ""인천광역시 연수구 비류대로 175"", 1886, ""SU"");",
4614,송산,U,경기도 의정부시 충의로 59,37.737279,127.087159,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.737279, 127.087159,  ""송산"",  ""경기도 의정부시 충의로 59"", 4614, ""U"");",
2514,송정,5,서울특별시 강서구 공항대로 지하 33,37.561184,126.811973,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.561184, 126.811973,  ""송정"",  ""서울특별시 강서구 공항대로 지하 33"", 2514, ""5"");",
1721,송탄,1,경기도 평택시 송탄공원로 43,37.075696,127.054301,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.075696, 127.054301,  ""송탄"",  ""경기도 평택시 송탄공원로 43"", 1721, ""1"");",
2817,송파,8,서울특별시 송파구 송파대로 지하 354,37.499703,127.112183,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.499703, 127.112183,  ""송파"",  ""서울특별시 송파구 송파대로 지하 354"", 2817, ""8"");",
1856,수내,B,경기도 성남시 분당구 성남대로 지하 491,37.378455,127.114322,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.378455, 127.114322,  ""수내"",  ""경기도 성남시 분당구 성남대로 지하 491"", 1856, ""B"");",
2713,수락산,7,서울특별시 노원구 동일로 지하 1662,37.67785,127.055315,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.67785, 127.055315,  ""수락산"",  ""서울특별시 노원구 동일로 지하 1662"", 2713, ""7"");",
1763,수리산,4,경기도 군포시 번영로 385,37.349801,126.925365,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.349801, 126.925365,  ""수리산"",  ""경기도 군포시 번영로 385"", 1763, ""4"");",
1267,수색,K,서울특별시 은평구 수색로 261-1,37.580842,126.895611,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.580842, 126.895611,  ""수색"",  ""서울특별시 은평구 수색로 261-1"", 1267, ""K"");",
339,수서,3,서울특별시 강남구 광평로 지하 270,37.487371,127.10188,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.487371, 127.10188,  ""수서"",  ""서울특별시 강남구 광평로 지하 270"", 339, ""3"");",
1030,수서,B,서울특별시 강남구 광평로 지하 270,37.487371,127.10188,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.487371, 127.10188,  ""수서"",  ""서울특별시 강남구 광평로 지하 270"", 1030, ""B"");",
1713,수원,1,경기도 수원시 팔달구 덕영대로 924,37.265974,126.999874,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.265974, 126.999874,  ""수원"",  ""경기도 수원시 팔달구 덕영대로 924"", 1713, ""1"");",
1846,수원,B,경기도 수원시 팔달구 덕영대로 924,37.265974,126.999874,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.265974, 126.999874,  ""수원"",  ""경기도 수원시 팔달구 덕영대로 924"", 1846, ""B"");",
1871,수원시청,B,경기도 수원시 권선구 효원로 지하 270,37.261911,127.030736,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.261911, 127.030736,  ""수원시청"",  ""경기도 수원시 권선구 효원로 지하 270"", 1871, ""B"");",
414,수유,4,서울특별시 강북구 도봉로 지하 338,37.638052,127.025732,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.638052, 127.025732,  ""수유"",  ""서울특별시 강북구 도봉로 지하 338"", 414, ""4"");",
2826,수진,8,경기도 성남시 수정구 산성대로 지하 200,37.437428,127.140722,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.437428, 127.140722,  ""수진"",  ""경기도 성남시 수정구 산성대로 지하 200"", 2826, ""8"");",
4315,수지구청,S,,37.322702,127.095026,,,,,
427,숙대입구,4,서울특별시 용산구 한강대로 지하 306,37.54456,126.972106,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.54456, 126.972106,  ""숙대입구"",  ""서울특별시 용산구 한강대로 지하 306"", 427, ""4"");",
2740,숭실대입구,7,서울특별시 동작구 상도로 지하 378,37.496029,126.953822,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.496029, 126.953822,  ""숭실대입구"",  ""서울특별시 동작구 상도로 지하 378"", 2740, ""7"");",
1889,숭의,SU,,37.460789,126.638297,,,,,
3219,시민공원,I2,인천광역시 남구 주안동 189,37.458335,126.681192,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.458335, 126.681192,  ""시민공원"",  ""인천광역시 남구 주안동 189"", 3219, ""I2"");",
151,시청,1,서울특별시 중구 세종대로 지하 101,37.564718,126.977108,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.564718, 126.977108,  ""시청"",  ""서울특별시 중구 세종대로 지하 101"", 151, ""1"");",
201,시청,2,서울특별시 중구 서소문로 지하 127,37.564718,126.977108,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.564718, 126.977108,  ""시청"",  ""서울특별시 중구 서소문로 지하 127"", 201, ""2"");",
4509,시청?용인대,E,경기도 용인시 처인구 중부대로 1199-1,37.239151,127.178406,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.239151, 127.178406,  ""시청?용인대"",  ""경기도 용인시 처인구 중부대로 1199-1"", 4509, ""E"");",
1864,신갈,B,경기도 용인시 기흥구 기흥로 지하 136,37.286102,127.111313,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.286102, 127.111313,  ""신갈"",  ""경기도 용인시 기흥구 기흥로 지하 136"", 1864, ""B"");",
2539,신금호,5,서울특별시 성동구 금호로 지하 154,37.554548,127.020331,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.554548, 127.020331,  ""신금호"",  ""서울특별시 성동구 금호로 지하 154"", 2539, ""5"");",
1032,신길,1,서울특별시 영등포구 영등포로 327,37.517122,126.917169,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.517122, 126.917169,  ""신길"",  ""서울특별시 영등포구 영등포로 327"", 1032, ""1"");",
2526,신길,5,서울특별시 영등포구 경인로114가길 지하 9,37.517122,126.917169,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.517122, 126.917169,  ""신길"",  ""서울특별시 영등포구 경인로114가길 지하 9"", 2526, ""5"");",
1760,신길온천,4,경기도 안산시 단원구 황고개로 2,37.338212,126.765844,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.338212, 126.765844,  ""신길온천"",  ""경기도 안산시 단원구 황고개로 2"", 1760, ""4"");",
1311,신내,G,서울특별시 중랑구 신내역로 20,37.612887,127.103218,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.612887, 127.103218,  ""신내"",  ""서울특별시 중랑구 신내역로 20"", 1311, ""G"");",
4125,신논현,9,서울특별시 강남구 봉은사로 지하 102,37.504598,127.02506,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.504598, 127.02506,  ""신논현"",  ""서울특별시 강남구 봉은사로 지하 102"", 4125, ""9"");",
245,신답,2,서울특별시 성동구 천호대로 232,37.57004,127.046481,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.57004, 127.046481,  ""신답"",  ""서울특별시 성동구 천호대로 232"", 245, ""2"");",
206,신당,2,서울특별시 중구 퇴계로 지하 431-1,37.565972,127.01782,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.565972, 127.01782,  ""신당"",  ""서울특별시 중구 퇴계로 지하 431-1"", 206, ""2"");",
2636,신당,6,서울특별시 중구 다산로 지하 260,37.565972,127.01782,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.565972, 127.01782,  ""신당"",  ""서울특별시 중구 다산로 지하 260"", 2636, ""6"");",
231,신대방,2,서울특별시 동작구 대림로 2,37.487462,126.913149,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.487462, 126.913149,  ""신대방"",  ""서울특별시 동작구 대림로 2"", 231, ""2"");",
2743,신대방삼거리,7,서울특별시 동작구 상도로 지하 76,37.499701,126.928276,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.499701, 126.928276,  ""신대방삼거리"",  ""서울특별시 동작구 상도로 지하 76"", 2743, ""7"");",
234,신도림,2,서울특별시 구로구 새말로 지하 117-21,37.508725,126.891295,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.508725, 126.891295,  ""신도림"",  ""서울특별시 구로구 새말로 지하 117-21"", 234, ""2"");",
1007,신도림,1,서울특별시 구로구 새말로 117-21,37.508725,126.891295,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.508725, 126.891295,  ""신도림"",  ""서울특별시 구로구 새말로 117-21"", 1007, ""1"");",
1507,신둔도예촌,KK,,37.317185,127.40476,,,,,
230,신림,2,서울특별시 관악구 남부순환로 지하 1614,37.484201,126.929715,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.484201, 126.929715,  ""신림"",  ""서울특별시 관악구 남부순환로 지하 1614"", 230, ""2"");",
4111,신목동,9,서울특별시 양천구 목동중앙로 지하 217,37.544277,126.88308,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.544277, 126.88308,  ""신목동"",  ""서울특별시 양천구 목동중앙로 지하 217"", 4111, ""9"");",
4122,신반포,9,서울특별시 서초구 신반포로 지하 105,37.503415,126.995925,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.503415, 126.995925,  ""신반포"",  ""서울특별시 서초구 신반포로 지하 105"", 4122, ""9"");",
4104,신방화,9,서울특별시 강서구 방화대로 지하 301,37.567532,126.816601,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.567532, 126.816601,  ""신방화"",  ""서울특별시 강서구 방화대로 지하 301"", 4104, ""9"");",
327,신사,3,서울특별시 강남구 도산대로 지하 102,37.516334,127.020114,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.516334, 127.020114,  ""신사"",  ""서울특별시 강남구 도산대로 지하 102"", 327, ""3"");",
156,신설동,1,서울특별시 동대문구 왕산로 지하 1,37.575297,127.025087,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.575297, 127.025087,  ""신설동"",  ""서울특별시 동대문구 왕산로 지하 1"", 156, ""1"");",
246,신설동,2,서울특별시 동대문구 왕산로 지하 1,37.575297,127.025087,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.575297, 127.025087,  ""신설동"",  ""서울특별시 동대문구 왕산로 지하 1"", 246, ""2"");",
4713,신설동,UI,,37.575297,127.025087,,,,,
3129,신연수,I,인천광역시 연수구 경원대로 지하 368,37.41804,126.693863,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.41804, 126.693863,  ""신연수"",  ""인천광역시 연수구 경원대로 지하 368"", 3129, ""I"");",
429,신용산,4,서울특별시 용산구 한강대로 지하 112,37.52917,126.967894,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.52917, 126.967894,  ""신용산"",  ""서울특별시 용산구 한강대로 지하 112"", 429, ""4"");",
1213,신원,K,경기도 양평군 양서면 신원역길 7,37.525545,127.372921,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.525545, 127.372921,  ""신원"",  ""경기도 양평군 양서면 신원역길 7"", 1213, ""K"");",
1017,신이문,1,서울특별시 동대문구 한천로 472,37.601854,127.067325,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.601854, 127.067325,  ""신이문"",  ""서울특별시 동대문구 한천로 472"", 1017, ""1"");",
2520,신정,5,서울특별시 양천구 오목로 지하 179,37.524997,126.856191,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.524997, 126.856191,  ""신정"",  ""서울특별시 양천구 오목로 지하 179"", 2520, ""5"");",
249,신정네거리,2,서울특별시 양천구 중앙로 지하 261,37.520074,126.852912,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.520074, 126.852912,  ""신정네거리"",  ""서울특별시 양천구 중앙로 지하 261"", 249, ""2"");",
2756,신중동,7,경기도 부천시 원미구 길주로 지하 314,37.503048,126.77596,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.503048, 126.77596,  ""신중동"",  ""경기도 부천시 원미구 길주로 지하 314"", 2756, ""7"");",
1408,신창,1,충청남도 아산시 신창면 행목로 50,36.769502,126.951108,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 36.769502, 126.951108,  ""신창"",  ""충청남도 아산시 신창면 행목로 50"", 1408, ""1"");",
240,신촌,2,서울특별시 마포구 신촌로 지하 90,37.555134,126.936893,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.555134, 126.936893,  ""신촌"",  ""서울특별시 마포구 신촌로 지하 90"", 240, ""2"");",
1252,신촌(경의중앙선),K,서울특별시 서대문구 신촌역로 30,37.559783,126.942319,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.559783, 126.942319,  ""신촌(경의중앙선)"",  ""서울특별시 서대문구 신촌역로 30"", 1252, ""K"");",
1890,신포,SU,,37.46874,126.623853,,,,,
2745,신풍,7,서울특별시 영등포구 신풍로 지하 27,37.50008,126.90993,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.50008, 126.90993,  ""신풍"",  ""서울특별시 영등포구 신풍로 지하 27"", 2745, ""7"");",
2825,신흥,8,경기도 성남시 수정구 산성대로 지하 280,37.440918,127.147564,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.440918, 127.147564,  ""신흥"",  ""경기도 성남시 수정구 산성대로 지하 280"", 2825, ""8"");",
413,쌍문,4,서울특별시 도봉구 도봉로 지하 486-1,37.648627,127.034709,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.648627, 127.034709,  ""쌍문"",  ""서울특별시 도봉구 도봉로 지하 486-1"", 413, ""4"");",
1402,쌍용(나사렛대),1,충청남도 천안시 서북구 쌍용19로 20,36.793759,127.1214,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 36.793759, 127.1214,  ""쌍용(나사렛대)"",  ""충청남도 천안시 서북구 쌍용19로 20"", 1402, ""1"");",
1403,아산,1,충청남도 아산시 배방읍 희망로 90,36.792053,127.104361,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 36.792053, 127.104361,  ""아산"",  ""충청남도 아산시 배방읍 희망로 90"", 1403, ""1"");",
1215,아신,K,경기도 양평군 옥천면 아신역1길 23,37.51382,127.443173,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.51382, 127.443173,  ""아신"",  ""경기도 양평군 옥천면 아신역1길 23"", 1215, ""K"");",
3209,아시아드경기장,I2,인천광역시 서구 연희동 94-6,37.5517,126.677122,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.5517, 126.677122,  ""아시아드경기장"",  ""인천광역시 서구 연희동 94-6"", 3209, ""I2"");",
2546,아차산,5,서울특별시 광진구 천호대로 지하 657,37.551691,127.089761,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.551691, 127.089761,  ""아차산"",  ""서울특별시 광진구 천호대로 지하 657"", 2546, ""5"");",
242,아현,2,서울특별시 마포구 신촌로 지하 270,37.557345,126.956141,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.557345, 126.956141,  ""아현"",  ""서울특별시 마포구 신촌로 지하 270"", 242, ""2"");",
318,안국,3,서울특별시 종로구 율곡로 지하 62,37.576477,126.985443,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.576477, 126.985443,  ""안국"",  ""서울특별시 종로구 율곡로 지하 62"", 318, ""3"");",
1759,안산,4,경기도 안산시 단원구 중앙대로 462,37.327082,126.788532,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.327082, 126.788532,  ""안산"",  ""경기도 안산시 단원구 중앙대로 462"", 1759, ""4"");",
2640,안암,6,서울특별시 성북구 인촌로 지하 89,37.586272,127.029005,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.586272, 127.029005,  ""안암"",  ""서울특별시 성북구 인촌로 지하 89"", 2640, ""6"");",
1706,안양,1,경기도 안양시 만안구 만안로 232,37.401592,126.922874,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.401592, 126.922874,  ""안양"",  ""경기도 안양시 만안구 만안로 232"", 1706, ""1"");",
2811,암사,8,서울특별시 강동구 올림픽로 지하 776,37.55021,127.127562,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.55021, 127.127562,  ""암사"",  ""서울특별시 강동구 올림픽로 지하 776"", 2811, ""8"");",
326,압구정,3,서울특별시 강남구 압구정로 지하 172,37.527072,127.028461,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.527072, 127.028461,  ""압구정"",  ""서울특별시 강남구 압구정로 지하 172"", 326, ""3"");",
1848,압구정로데오,B,서울특별시 강남구 압구정로 지하 402,37.527381,127.040534,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.527381, 127.040534,  ""압구정로데오"",  ""서울특별시 강남구 압구정로 지하 402"", 1848, ""B"");",
2531,애오개,5,서울특별시 마포구 마포대로 지하 210,37.553736,126.95682,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.553736, 126.95682,  ""애오개"",  ""서울특별시 마포구 마포대로 지하 210"", 2531, ""5"");",
1277,야당,K,,37.712327,126.761356,,,,,
1854,야탑,B,경기도 성남시 분당구 성남대로 지하 903,37.411185,127.128715,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.411185, 127.128715,  ""야탑"",  ""경기도 성남시 분당구 성남대로 지하 903"", 1854, ""B"");",
323,약수,3,서울특별시 중구 다산로 지하 122,37.55434,127.010655,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.55434, 127.010655,  ""약수"",  ""서울특별시 중구 다산로 지하 122"", 323, ""3"");",
2634,약수,6,서울특별시 중구 다산로 지하 115,37.55434,127.010655,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.55434, 127.010655,  ""약수"",  ""서울특별시 중구 다산로 지하 115"", 2634, ""6"");",
1212,양수,K,경기도 양평군 양서면 목왕로 55-10,37.545981,127.329098,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.545981, 127.329098,  ""양수"",  ""경기도 양평군 양서면 목왕로 55-10"", 1212, ""K"");",
1204,양원,K,서울특별시 중랑구 송림길 147,37.606596,127.107906,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.606596, 127.107906,  ""양원"",  ""서울특별시 중랑구 송림길 147"", 1204, ""K"");",
332,양재,3,서울특별시 서초구 남부순환로 지하 2585,37.484147,127.034631,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.484147, 127.034631,  ""양재"",  ""서울특별시 서초구 남부순환로 지하 2585"", 332, ""3"");",
4308,양재,S,서울특별시 서초구 남부순환로 지하 2585,37.484147,127.034631,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.484147, 127.034631,  ""양재"",  ""서울특별시 서초구 남부순환로 지하 2585"", 4308, ""S"");",
4309,양재시민의숲,S,서울특별시 서초구 매헌로 지하 116,37.470023,127.03842,2,,,"insert into safe_location (type, latitude, longitude, name, address, code, line) values (2, 37.470023, 127.03842,  ""양재시민의숲"",  ""서울특별시 서초구 매헌로 지하 116"", 4309, ""S"");",
